id,target
test_04902,0
test_04903,1
test_04904,0
test_04905,0
test_04906,0
test_04907,0
test_04908,1
test_04909,1
test_04910,0
test_04911,1
test_04912,1
test_04913,1
test_04914,0
test_04915,1
test_04916,1
test_04917,1
test_04918,0
test_04919,0
test_04920,0
test_04921,1
test_04922,1
test_04923,0
test_04924,0
test_04925,1
test_04926,1
test_04927,1
test_04928,0
test_04929,1
test_04930,1
test_04931,1
test_04932,1
test_04933,1
test_04934,1
test_04935,1
test_04936,1
test_04937,0
test_04938,1
test_04939,1
test_04940,0
test_04941,1
test_04942,1
test_04943,0
test_04944,1
test_04945,1
test_04946,1
test_04947,1
test_04948,1
test_04949,0
test_04950,0
test_04951,1
test_04952,0
test_04953,1
test_04954,1
test_04955,1
test_04956,1
test_04957,1
test_04958,0
test_04959,1
test_04960,0
test_04961,0
test_04962,1
test_04963,1
test_04964,0
test_04965,0
test_04966,1
test_04967,0
test_04968,0
test_04969,0
test_04970,0
test_04971,1
test_04972,1
test_04973,0
test_04974,0
test_04975,1
test_04976,1
test_04977,1
test_04978,1
test_04979,1
test_04980,0
test_04981,1
test_04982,0
test_04983,0
test_04984,0
test_04985,0
test_04986,0
test_04987,0
test_04988,0
test_04989,0
test_04990,1
test_04991,0
test_04992,1
test_04993,1
test_04994,0
test_04995,0
test_04996,0
test_04997,1
test_04998,1
test_04999,1
test_05000,1
test_05001,1
test_05002,1
test_05003,0
test_05004,0
test_05005,1
test_05006,0
test_05007,0
test_05008,0
test_05009,1
test_05010,1
test_05011,0
test_05012,1
test_05013,0
test_05014,1
test_05015,1
test_05016,1
test_05017,0
test_05018,0
test_05019,1
test_05020,0
test_05021,0
test_05022,0
test_05023,0
test_05024,0
test_05025,1
test_05026,1
test_05027,0
test_05028,0
test_05029,1
test_05030,1
test_05031,1
test_05032,0
test_05033,1
test_05034,1
test_05035,1
test_05036,1
test_05037,1
test_05038,0
test_05039,0
test_05040,1
test_05041,0
test_05042,1
test_05043,0
test_05044,0
test_05045,1
test_05046,1
test_05047,0
test_05048,0
test_05049,1
test_05050,0
test_05051,0
test_05052,1
test_05053,1
test_05054,0
test_05055,0
test_05056,0
test_05057,1
test_05058,0
test_05059,0
test_05060,1
test_05061,1
test_05062,0
test_05063,0
test_05064,0
test_05065,0
test_05066,1
test_05067,0
test_05068,1
test_05069,1
test_05070,0
test_05071,0
test_05072,0
test_05073,0
test_05074,1
test_05075,1
test_05076,1
test_05077,1
test_05078,0
test_05079,1
test_05080,1
test_05081,1
test_05082,1
test_05083,1
test_05084,0
test_05085,1
test_05086,1
test_05087,0
test_05088,0
test_05089,1
test_05090,0
test_05091,1
test_05092,0
test_05093,1
test_05094,1
test_05095,1
test_05096,0
test_05097,1
test_05098,1
test_05099,1
test_05100,0
test_05101,0
test_05102,1
test_05103,1
test_05104,1
test_05105,1
test_05106,1
test_05107,0
test_05108,0
test_05109,1
test_05110,0
test_05111,0
test_05112,1
test_05113,0
test_05114,0
test_05115,0
test_05116,1
test_05117,0
test_05118,1
test_05119,0
test_05120,1
test_05121,0
test_05122,1
test_05123,1
test_05124,1
test_05125,0
test_05126,0
test_05127,0
test_05128,1
test_05129,1
test_05130,1
test_05131,1
test_05132,1
test_05133,1
test_05134,0
test_05135,1
test_05136,0
test_05137,1
test_05138,0
test_05139,1
test_05140,1
test_05141,1
test_05142,0
test_05143,1
test_05144,1
test_05145,1
test_05146,1
test_05147,1
test_05148,1
test_05149,0
test_05150,0
test_05151,0
test_05152,1
test_05153,1
test_05154,1
test_05155,1
test_05156,0
test_05157,0
test_05158,1
test_05159,1
test_05160,1
test_05161,1
test_05162,0
test_05163,0
test_05164,1
test_05165,1
test_05166,0
test_05167,0
test_05168,1
test_05169,1
test_05170,1
test_05171,1
test_05172,1
test_05173,1
test_05174,0
test_05175,1
test_05176,0
test_05177,1
test_05178,0
test_05179,0
test_05180,0
test_05181,1
test_05182,1
test_05183,1
test_05184,1
test_05185,1
test_05186,1
test_05187,1
test_05188,1
test_05189,1
test_05190,1
test_05191,0
test_05192,0
test_05193,0
test_05194,0
test_05195,0
test_05196,1
test_05197,0
test_05198,0
test_05199,1
test_05200,0
test_05201,0
test_05202,0
test_05203,1
test_05204,1
test_05205,1
test_05206,0
test_05207,1
test_05208,0
test_05209,1
test_05210,0
test_05211,1
test_05212,1
test_05213,1
test_05214,0
test_05215,0
test_05216,0
test_05217,0
test_05218,0
test_05219,1
test_05220,1
test_05221,0
test_05222,1
test_05223,0
test_05224,1
test_05225,1
test_05226,1
test_05227,1
test_05228,1
test_05229,1
test_05230,0
test_05231,1
test_05232,0
test_05233,0
test_05234,1
test_05235,1
test_05236,0
test_05237,1
test_05238,0
test_05239,1
test_05240,1
test_05241,0
test_05242,0
test_05243,0
test_05244,0
test_05245,0
test_05246,0
test_05247,0
test_05248,1
test_05249,1
test_05250,1
test_05251,0
test_05252,0
test_05253,1
test_05254,1
test_05255,0
test_05256,0
test_05257,0
test_05258,1
test_05259,0
test_05260,0
test_05261,0
test_05262,1
test_05263,0
test_05264,1
test_05265,1
test_05266,0
test_05267,0
test_05268,1
test_05269,0
test_05270,1
test_05271,1
test_05272,0
test_05273,0
test_05274,0
test_05275,1
test_05276,1
test_05277,0
test_05278,0
test_05279,1
test_05280,1
test_05281,1
test_05282,0
test_05283,1
test_05284,1
test_05285,0
test_05286,1
test_05287,0
test_05288,0
test_05289,1
test_05290,1
test_05291,0
test_05292,1
test_05293,0
test_05294,0
test_05295,0
test_05296,1
test_05297,0
test_05298,0
test_05299,1
test_05300,0
test_05301,1
test_05302,0
test_05303,0
test_05304,1
test_05305,0
test_05306,0
test_05307,0
test_05308,0
test_05309,0
test_05310,1
test_05311,0
test_05312,1
test_05313,1
test_05314,1
test_05315,1
test_05316,0
test_05317,0
test_05318,0
test_05319,0
test_05320,0
test_05321,1
test_05322,1
test_05323,0
test_05324,0
test_05325,0
test_05326,1
test_05327,1
test_05328,0
test_05329,0
test_05330,0
test_05331,1
test_05332,0
test_05333,0
test_05334,0
test_05335,1
test_05336,1
test_05337,0
test_05338,0
test_05339,1
test_05340,1
test_05341,1
test_05342,0
test_05343,1
test_05344,0
test_05345,0
test_05346,1
test_05347,1
test_05348,1
test_05349,0
test_05350,0
test_05351,1
test_05352,0
test_05353,0
test_05354,0
test_05355,0
test_05356,0
test_05357,0
test_05358,1
test_05359,0
test_05360,0
test_05361,0
test_05362,0
test_05363,0
test_05364,1
test_05365,0
test_05366,1
test_05367,0
test_05368,1
test_05369,0
test_05370,0
test_05371,1
test_05372,0
test_05373,0
test_05374,1
test_05375,0
test_05376,0
test_05377,1
test_05378,0
test_05379,1
test_05380,1
test_05381,0
test_05382,1
test_05383,0
test_05384,0
test_05385,1
test_05386,1
test_05387,0
test_05388,1
test_05389,0
test_05390,0
test_05391,0
test_05392,1
test_05393,0
test_05394,1
test_05395,0
test_05396,0
test_05397,0
test_05398,0
test_05399,0
test_05400,1
test_05401,1
test_05402,0
test_05403,0
test_05404,0
test_05405,1
test_05406,0
test_05407,0
test_05408,0
test_05409,0
test_05410,1
test_05411,1
test_05412,1
test_05413,1
test_05414,0
test_05415,1
test_05416,0
test_05417,1
test_05418,0
test_05419,1
test_05420,1
test_05421,1
test_05422,0
test_05423,0
test_05424,0
test_05425,1
test_05426,0
test_05427,0
test_05428,1
test_05429,1
test_05430,1
test_05431,1
test_05432,0
test_05433,1
test_05434,0
test_05435,1
test_05436,0
test_05437,0
test_05438,0
test_05439,0
test_05440,0
test_05441,1
test_05442,1
test_05443,1
test_05444,1
test_05445,1
test_05446,0
test_05447,0
test_05448,0
test_05449,0
test_05450,1
test_05451,0
test_05452,1
test_05453,1
test_05454,0
test_05455,0
test_05456,0
test_05457,0
test_05458,0
test_05459,1
test_05460,1
test_05461,0
test_05462,1
test_05463,1
test_05464,1
test_05465,0
test_05466,0
test_05467,1
test_05468,1
test_05469,1
test_05470,1
test_05471,1
test_05472,1
test_05473,1
test_05474,1
test_05475,0
test_05476,0
test_05477,1
test_05478,1
test_05479,0
test_05480,0
test_05481,0
test_05482,0
test_05483,0
test_05484,1
test_05485,0
test_05486,1
test_05487,0
test_05488,0
test_05489,0
test_05490,0
test_05491,0
test_05492,1
test_05493,1
test_05494,1
test_05495,0
test_05496,1
test_05497,0
test_05498,1
test_05499,1
test_05500,1
test_05501,0
test_05502,0
test_05503,0
test_05504,0
test_05505,1
test_05506,1
test_05507,1
test_05508,1
test_05509,0
test_05510,0
test_05511,1
test_05512,1
test_05513,0
test_05514,0
test_05515,1
test_05516,0
test_05517,1
test_05518,0
test_05519,0
test_05520,0
test_05521,0
test_05522,1
test_05523,1
test_05524,1
test_05525,0
test_05526,1
test_05527,0
test_05528,0
test_05529,1
test_05530,0
test_05531,0
test_05532,0
test_05533,1
test_05534,0
test_05535,0
test_05536,0
test_05537,1
test_05538,1
test_05539,0
test_05540,0
test_05541,1
test_05542,0
test_05543,1
test_05544,1
test_05545,0
test_05546,0
test_05547,1
test_05548,0
test_05549,1
test_05550,1
test_05551,1
test_05552,0
test_05553,0
test_05554,0
test_05555,0
test_05556,1
test_05557,0
test_05558,0
test_05559,0
test_05560,1
test_05561,1
test_05562,1
test_05563,0
test_05564,1
test_05565,0
test_05566,0
test_05567,1
test_05568,1
test_05569,1
test_05570,1
test_05571,0
test_05572,0
test_05573,0
test_05574,1
test_05575,0
test_05576,1
test_05577,1
test_05578,1
test_05579,0
test_05580,1
test_05581,1
test_05582,0
test_05583,0
test_05584,1
test_05585,0
test_05586,1
test_05587,1
test_05588,1
test_05589,0
test_05590,1
test_05591,1
test_05592,1
test_05593,0
test_05594,0
test_05595,1
test_05596,1
test_05597,0
test_05598,0
test_05599,1
test_05600,1
test_05601,0
test_05602,1
test_05603,0
test_05604,1
test_05605,1
test_05606,1
test_05607,0
test_05608,1
test_05609,0
test_05610,0
test_05611,0
test_05612,1
test_05613,1
test_05614,1
test_05615,1
test_05616,1
test_05617,1
test_05618,1
test_05619,1
test_05620,1
test_05621,0
test_05622,1
test_05623,1
test_05624,1
test_05625,1
test_05626,1
test_05627,1
test_05628,0
test_05629,0
test_05630,0
test_05631,0
test_05632,0
test_05633,1
test_05634,0
test_05635,1
test_05636,1
test_05637,1
test_05638,0
test_05639,0
test_05640,1
test_05641,0
test_05642,1
test_05643,0
test_05644,0
test_05645,0
test_05646,1
test_05647,0
test_05648,1
test_05649,0
test_05650,0
test_05651,1
test_05652,1
test_05653,0
test_05654,1
test_05655,1
test_05656,1
test_05657,1
test_05658,0
test_05659,1
test_05660,0
test_05661,0
test_05662,0
test_05663,0
test_05664,0
test_05665,0
test_05666,0
test_05667,0
test_05668,0
test_05669,1
test_05670,0
test_05671,0
test_05672,0
test_05673,1
test_05674,1
test_05675,1
test_05676,1
test_05677,0
test_05678,1
test_05679,1
test_05680,1
test_05681,0
test_05682,0
test_05683,1
test_05684,1
test_05685,0
test_05686,0
test_05687,1
test_05688,1
test_05689,1
test_05690,0
test_05691,1
test_05692,0
test_05693,0
test_05694,1
test_05695,0
test_05696,0
test_05697,0
test_05698,0
test_05699,0
test_05700,1
test_05701,0
test_05702,1
test_05703,1
test_05704,0
test_05705,0
test_05706,1
test_05707,1
test_05708,0
test_05709,1
test_05710,0
test_05711,0
test_05712,0
test_05713,1
test_05714,1
test_05715,1
test_05716,1
test_05717,0
test_05718,0
test_05719,0
test_05720,1
test_05721,1
test_05722,1
test_05723,1
test_05724,1
test_05725,1
test_05726,1
test_05727,1
test_05728,1
test_05729,1
test_05730,0
test_05731,0
test_05732,0
test_05733,0
test_05734,0
test_05735,1
test_05736,1
test_05737,1
test_05738,0
test_05739,1
test_05740,1
test_05741,0
test_05742,0
test_05743,1
test_05744,0
test_05745,1
test_05746,0
test_05747,1
test_05748,0
test_05749,0
test_05750,0
test_05751,1
test_05752,1
test_05753,0
test_05754,1
test_05755,0
test_05756,0
test_05757,0
test_05758,1
test_05759,1
test_05760,0
test_05761,1
test_05762,1
test_05763,1
test_05764,1
test_05765,1
test_05766,1
test_05767,0
test_05768,0
test_05769,0
test_05770,1
test_05771,0
test_05772,0
test_05773,1
test_05774,0
test_05775,0
test_05776,0
test_05777,1
test_05778,1
test_05779,1
test_05780,1
test_05781,0
test_05782,0
test_05783,0
test_05784,1
test_05785,1
test_05786,1
test_05787,0
test_05788,1
test_05789,0
test_05790,0
test_05791,0
test_05792,0
test_05793,0
test_05794,1
test_05795,1
test_05796,1
test_05797,1
test_05798,0
test_05799,0
test_05800,1
test_05801,1
test_05802,0
test_05803,0
test_05804,0
test_05805,0
test_05806,0
test_05807,1
test_05808,1
test_05809,0
test_05810,1
test_05811,0
test_05812,1
test_05813,0
test_05814,1
test_05815,1
test_05816,0
test_05817,1
test_05818,1
test_05819,0
test_05820,1
test_05821,1
test_05822,1
test_05823,0
test_05824,0
test_05825,1
test_05826,1
test_05827,0
test_05828,1
test_05829,0
test_05830,0
test_05831,0
test_05832,1
test_05833,1
test_05834,0
test_05835,1
test_05836,0
test_05837,1
test_05838,0
test_05839,1
test_05840,1
test_05841,0
test_05842,1
test_05843,0
test_05844,0
test_05845,1
test_05846,1
test_05847,0
test_05848,1
test_05849,1
test_05850,0
test_05851,1
test_05852,1
test_05853,0
test_05854,0
test_05855,1
test_05856,0
test_05857,1
test_05858,0
test_05859,1
test_05860,1
test_05861,1
test_05862,0
test_05863,1
test_05864,1
test_05865,1
test_05866,1
test_05867,1
test_05868,0
test_05869,0
test_05870,1
test_05871,0
test_05872,0
test_05873,0
test_05874,0
test_05875,0
test_05876,1
test_05877,0
test_05878,0
test_05879,0
test_05880,1
test_05881,1
test_05882,0
test_05883,0
test_05884,0
test_05885,0
test_05886,1
test_05887,1
test_05888,1
test_05889,1
test_05890,0
test_05891,1
test_05892,0
test_05893,0
test_05894,0
test_05895,1
test_05896,0
test_05897,1
test_05898,1
test_05899,1
test_05900,1
test_05901,0
test_05902,1
test_05903,0
test_05904,1
test_05905,0
test_05906,0
test_05907,0
test_05908,1
test_05909,0
test_05910,1
test_05911,0
test_05912,1
test_05913,1
test_05914,1
test_05915,1
test_05916,1
test_05917,1
test_05918,1
test_05919,1
test_05920,1
test_05921,0
test_05922,1
test_05923,1
test_05924,1
test_05925,1
test_05926,1
test_05927,0
test_05928,1
test_05929,1
test_05930,1
test_05931,1
test_05932,1
test_05933,1
test_05934,0
test_05935,1
test_05936,0
test_05937,1
test_05938,1
test_05939,1
test_05940,0
test_05941,0
test_05942,1
test_05943,1
test_05944,0
test_05945,0
test_05946,0
test_05947,0
test_05948,1
test_05949,0
test_05950,1
test_05951,0
test_05952,0
test_05953,1
test_05954,1
test_05955,1
test_05956,1
test_05957,1
test_05958,1
test_05959,0
test_05960,0
test_05961,1
test_05962,0
test_05963,1
test_05964,1
test_05965,0
test_05966,0
test_05967,0
test_05968,1
test_05969,1
test_05970,0
test_05971,1
test_05972,0
test_05973,1
test_05974,0
test_05975,1
test_05976,1
test_05977,0
test_05978,0
test_05979,1
test_05980,1
test_05981,1
test_05982,0
test_05983,0
test_05984,1
test_05985,0
test_05986,0
test_05987,0
test_05988,1
test_05989,1
test_05990,1
test_05991,1
test_05992,0
test_05993,0
test_05994,0
test_05995,1
test_05996,1
test_05997,0
test_05998,1
test_05999,1
test_06000,0
test_06001,1
test_06002,1
test_06003,1
test_06004,0
test_06005,1
test_06006,0
test_06007,1
test_06008,0
test_06009,0
test_06010,0
test_06011,0
test_06012,0
test_06013,1
test_06014,1
test_06015,1
test_06016,1
test_06017,0
test_06018,1
test_06019,0
test_06020,1
test_06021,0
test_06022,1
test_06023,1
test_06024,1
test_06025,1
test_06026,1
test_06027,1
test_06028,1
test_06029,1
test_06030,1
test_06031,1
test_06032,1
test_06033,1
test_06034,1
test_06035,0
test_06036,1
test_06037,0
test_06038,1
test_06039,1
test_06040,1
test_06041,1
test_06042,0
test_06043,0
test_06044,1
test_06045,0
test_06046,1
test_06047,1
test_06048,1
test_06049,0
test_06050,1
test_06051,0
test_06052,1
test_06053,0
test_06054,0
test_06055,1
test_06056,0
test_06057,1
test_06058,1
test_06059,0
test_06060,0
test_06061,1
test_06062,0
test_06063,0
test_06064,1
test_06065,0
test_06066,1
test_06067,1
test_06068,1
test_06069,1
test_06070,1
test_06071,0
test_06072,0
test_06073,1
test_06074,0
test_06075,1
test_06076,0
test_06077,0
test_06078,1
test_06079,1
test_06080,1
test_06081,1
test_06082,1
test_06083,1
test_06084,1
test_06085,0
test_06086,0
test_06087,0
test_06088,0
test_06089,1
test_06090,1
test_06091,1
test_06092,0
test_06093,1
test_06094,1
test_06095,0
test_06096,0
test_06097,0
test_06098,1
test_06099,1
test_06100,1
test_06101,0
test_06102,0
test_06103,1
test_06104,0
test_06105,1
test_06106,0
test_06107,0
test_06108,1
test_06109,0
test_06110,0
test_06111,1
test_06112,0
test_06113,1
test_06114,1
test_06115,1
test_06116,0
test_06117,1
test_06118,1
test_06119,0
test_06120,0
test_06121,1
test_06122,1
test_06123,0
test_06124,1
test_06125,1
test_06126,0
test_06127,1
test_06128,0
test_06129,0
test_06130,1
test_06131,1
test_06132,0
test_06133,1
test_06134,0
test_06135,1
test_06136,1
test_06137,0
test_06138,1
test_06139,0
test_06140,1
test_06141,0
test_06142,0
test_06143,1
test_06144,0
test_06145,1
test_06146,1
test_06147,0
test_06148,1
test_06149,0
test_06150,1
test_06151,1
test_06152,0
test_06153,0
test_06154,1
test_06155,1
test_06156,0
test_06157,1
test_06158,1
test_06159,1
test_06160,0
test_06161,1
test_06162,1
test_06163,1
test_06164,0
test_06165,1
test_06166,1
test_06167,0
test_06168,1
test_06169,0
test_06170,0
test_06171,0
test_06172,1
test_06173,0
test_06174,0
test_06175,0
test_06176,0
test_06177,0
test_06178,1
test_06179,0
test_06180,1
test_06181,1
test_06182,0
test_06183,1
test_06184,1
test_06185,1
test_06186,1
test_06187,1
test_06188,1
test_06189,0
test_06190,1
test_06191,1
test_06192,1
test_06193,1
test_06194,1
test_06195,1
test_06196,1
test_06197,1
test_06198,0
test_06199,1
test_06200,1
test_06201,0
test_06202,0
test_06203,1
test_06204,0
test_06205,0
test_06206,1
test_06207,1
test_06208,1
test_06209,1
test_06210,1
test_06211,0
test_06212,0
test_06213,0
test_06214,0
test_06215,1
test_06216,0
test_06217,1
test_06218,1
test_06219,0
test_06220,1
test_06221,0
test_06222,0
test_06223,0
test_06224,0
test_06225,1
test_06226,1
test_06227,1
test_06228,1
test_06229,1
test_06230,0
test_06231,1
test_06232,0
test_06233,1
test_06234,1
test_06235,1
test_06236,0
test_06237,1
test_06238,1
test_06239,0
test_06240,0
test_06241,0
test_06242,0
test_06243,1
test_06244,1
test_06245,0
test_06246,0
test_06247,1
test_06248,0
test_06249,0
test_06250,1
test_06251,0
test_06252,0
test_06253,1
test_06254,0
test_06255,1
test_06256,1
test_06257,1
test_06258,1
test_06259,1
test_06260,1
test_06261,1
test_06262,1
test_06263,0
test_06264,1
test_06265,1
test_06266,0
test_06267,0
test_06268,0
test_06269,1
test_06270,0
test_06271,1
test_06272,0
test_06273,0
test_06274,1
test_06275,1
test_06276,1
test_06277,1
test_06278,1
test_06279,0
test_06280,0
test_06281,1
test_06282,1
test_06283,1
test_06284,1
test_06285,0
test_06286,1
test_06287,1
test_06288,1
test_06289,0
test_06290,0
test_06291,1
test_06292,0
test_06293,1
test_06294,0
test_06295,0
test_06296,1
test_06297,1
test_06298,1
test_06299,1
test_06300,0
test_06301,0
test_06302,1
test_06303,0
test_06304,1
test_06305,1
test_06306,1
test_06307,1
test_06308,1
test_06309,0
test_06310,1
test_06311,0
test_06312,0
test_06313,1
test_06314,1
test_06315,1
test_06316,1
test_06317,1
test_06318,0
test_06319,0
test_06320,0
test_06321,1
test_06322,1
test_06323,0
test_06324,1
test_06325,1
test_06326,1
test_06327,0
test_06328,0
test_06329,0
test_06330,0
test_06331,1
test_06332,1
test_06333,0
test_06334,1
test_06335,0
test_06336,1
test_06337,1
test_06338,0
test_06339,1
test_06340,0
test_06341,1
test_06342,1
test_06343,0
test_06344,1
test_06345,0
test_06346,1
test_06347,1
test_06348,1
test_06349,0
test_06350,0
test_06351,0
test_06352,0
test_06353,1
test_06354,0
test_06355,1
test_06356,1
test_06357,0
test_06358,1
test_06359,0
test_06360,0
test_06361,1
test_06362,0
test_06363,0
test_06364,0
test_06365,0
test_06366,0
test_06367,1
test_06368,0
test_06369,0
test_06370,0
test_06371,0
test_06372,1
test_06373,1
test_06374,1
test_06375,0
test_06376,0
test_06377,0
test_06378,0
test_06379,1
test_06380,0
test_06381,0
test_06382,0
test_06383,0
test_06384,0
test_06385,1
test_06386,0
test_06387,0
test_06388,1
test_06389,0
test_06390,1
test_06391,0
test_06392,1
test_06393,0
test_06394,1
test_06395,1
test_06396,1
test_06397,1
test_06398,0
test_06399,1
test_06400,0
test_06401,0
test_06402,0
test_06403,0
test_06404,1
test_06405,0
test_06406,1
test_06407,1
test_06408,0
test_06409,0
test_06410,1
test_06411,0
test_06412,1
test_06413,0
test_06414,1
test_06415,0
test_06416,0
test_06417,1
test_06418,0
test_06419,1
test_06420,0
test_06421,1
test_06422,1
test_06423,1
test_06424,0
test_06425,1
test_06426,0
test_06427,0
test_06428,1
test_06429,1
test_06430,1
test_06431,1
test_06432,1
test_06433,0
test_06434,1
test_06435,1
test_06436,0
test_06437,1
test_06438,1
test_06439,1
test_06440,0
test_06441,0
test_06442,0
test_06443,0
test_06444,1
test_06445,1
test_06446,1
test_06447,1
test_06448,1
test_06449,1
test_06450,1
test_06451,0
test_06452,1
test_06453,1
test_06454,1
test_06455,0
test_06456,0
test_06457,1
test_06458,0
test_06459,1
test_06460,0
test_06461,0
test_06462,0
test_06463,0
test_06464,0
test_06465,0
test_06466,0
test_06467,1
test_06468,0
test_06469,1
test_06470,1
test_06471,0
test_06472,1
test_06473,0
test_06474,0
test_06475,1
test_06476,1
test_06477,1
test_06478,1
test_06479,0
test_06480,1
test_06481,0
test_06482,1
test_06483,1
test_06484,1
test_06485,1
test_06486,0
test_06487,0
test_06488,1
test_06489,1
test_06490,0
test_06491,1
test_06492,1
test_06493,1
test_06494,0
test_06495,0
test_06496,0
test_06497,1
test_06498,1
test_06499,0
test_06500,0
test_06501,1
test_06502,1
test_06503,0
test_06504,1
test_06505,1
test_06506,0
test_06507,0
test_06508,1
test_06509,0
test_06510,0
test_06511,0
test_06512,0
test_06513,1
test_06514,0
test_06515,0
test_06516,1
test_06517,1
test_06518,1
test_06519,0
test_06520,1
test_06521,0
test_06522,0
test_06523,1
test_06524,1
test_06525,1
test_06526,0
test_06527,0
test_06528,0
test_06529,1
test_06530,0
test_06531,0
test_06532,0
test_06533,0
test_06534,0
test_06535,0
test_06536,0
test_06537,1
test_06538,1
test_06539,1
test_06540,1
test_06541,0
test_06542,0
test_06543,0
test_06544,0
test_06545,1
test_06546,0
test_06547,1
test_06548,1
test_06549,1
test_06550,1
test_06551,1
test_06552,1
test_06553,1
test_06554,0
test_06555,0
test_06556,1
test_06557,1
test_06558,0
test_06559,1
test_06560,1
test_06561,1
test_06562,1
test_06563,0
test_06564,1
test_06565,1
test_06566,1
test_06567,0
test_06568,1
test_06569,1
test_06570,1
test_06571,1
test_06572,0
test_06573,0
test_06574,0
test_06575,0
test_06576,1
test_06577,1
test_06578,1
test_06579,0
test_06580,1
test_06581,0
test_06582,0
test_06583,1
test_06584,0
test_06585,1
test_06586,0
test_06587,1
test_06588,0
test_06589,0
test_06590,0
test_06591,1
test_06592,1
test_06593,0
test_06594,0
test_06595,0
test_06596,0
test_06597,0
test_06598,0
test_06599,0
test_06600,1
test_06601,1
test_06602,1
test_06603,0
test_06604,1
test_06605,1
test_06606,0
test_06607,0
test_06608,0
test_06609,0
test_06610,1
test_06611,0
test_06612,1
test_06613,0
test_06614,0
test_06615,0
test_06616,1
test_06617,1
test_06618,0
test_06619,1
test_06620,0
test_06621,0
test_06622,0
test_06623,1
test_06624,1
test_06625,1
test_06626,0
test_06627,0
test_06628,0
test_06629,1
test_06630,1
test_06631,0
test_06632,0
test_06633,1
test_06634,0
test_06635,0
test_06636,1
test_06637,0
test_06638,0
test_06639,0
test_06640,0
test_06641,0
test_06642,1
test_06643,0
test_06644,0
test_06645,0
test_06646,1
test_06647,1
test_06648,1
test_06649,0
test_06650,1
test_06651,1
test_06652,1
test_06653,1
test_06654,1
test_06655,1
test_06656,0
test_06657,1
test_06658,1
test_06659,0
test_06660,0
test_06661,0
test_06662,0
test_06663,1
test_06664,0
test_06665,1
test_06666,1
test_06667,0
test_06668,1
test_06669,1
test_06670,0
test_06671,1
test_06672,0
test_06673,1
test_06674,0
test_06675,1
test_06676,1
test_06677,1
test_06678,0
test_06679,0
test_06680,1
test_06681,0
test_06682,0
test_06683,1
test_06684,0
test_06685,0
test_06686,0
test_06687,1
test_06688,0
test_06689,0
test_06690,1
test_06691,0
test_06692,0
test_06693,0
test_06694,0
test_06695,1
test_06696,1
test_06697,0
test_06698,1
test_06699,1
test_06700,1
test_06701,0
test_06702,1
test_06703,1
test_06704,0
test_06705,0
test_06706,1
test_06707,1
test_06708,1
test_06709,1
test_06710,0
test_06711,0
test_06712,0
test_06713,0
test_06714,0
test_06715,1
test_06716,1
test_06717,0
test_06718,0
test_06719,0
test_06720,0
test_06721,0
test_06722,0
test_06723,0
test_06724,1
test_06725,1
test_06726,1
test_06727,1
test_06728,1
test_06729,1
test_06730,0
test_06731,0
test_06732,0
test_06733,0
test_06734,0
test_06735,1
test_06736,0
test_06737,1
test_06738,1
test_06739,1
test_06740,1
test_06741,0
test_06742,1
test_06743,1
test_06744,1
test_06745,0
test_06746,1
test_06747,0
test_06748,0
test_06749,0
test_06750,1
test_06751,1
test_06752,0
test_06753,0
test_06754,1
test_06755,0
test_06756,0
test_06757,0
test_06758,1
test_06759,1
test_06760,0
test_06761,0
test_06762,1
test_06763,0
test_06764,1
test_06765,1
test_06766,1
test_06767,0
test_06768,0
test_06769,0
test_06770,0
test_06771,1
test_06772,1
test_06773,0
test_06774,0
test_06775,1
test_06776,1
test_06777,0
test_06778,0
test_06779,0
test_06780,0
test_06781,1
test_06782,0
test_06783,0
test_06784,0
test_06785,0
test_06786,1
test_06787,1
test_06788,1
test_06789,0
test_06790,1
test_06791,1
test_06792,1
test_06793,1
test_06794,0
test_06795,1
test_06796,0
test_06797,1
test_06798,1
test_06799,1
test_06800,1
test_06801,1
test_06802,1
test_06803,1
test_06804,0
test_06805,1
test_06806,0
test_06807,1
test_06808,0
test_06809,0
test_06810,0
test_06811,1
test_06812,1
test_06813,1
test_06814,1
test_06815,0
test_06816,1
test_06817,1
test_06818,1
test_06819,0
test_06820,0
test_06821,0
test_06822,0
test_06823,0
test_06824,0
test_06825,1
test_06826,0
test_06827,0
test_06828,0
test_06829,1
test_06830,0
test_06831,1
test_06832,1
test_06833,0
test_06834,0
test_06835,1
test_06836,0
test_06837,0
test_06838,0
test_06839,0
test_06840,1
test_06841,0
test_06842,0
test_06843,0
test_06844,1
test_06845,1
test_06846,0
test_06847,1
test_06848,1
test_06849,0
test_06850,1
test_06851,1
test_06852,1
test_06853,0
test_06854,0
test_06855,1
test_06856,1
test_06857,1
test_06858,0
test_06859,1
test_06860,1
test_06861,0
test_06862,1
test_06863,1
test_06864,0
test_06865,1
test_06866,1
test_06867,1
test_06868,1
test_06869,1
test_06870,0
test_06871,0
test_06872,0
test_06873,0
test_06874,1
test_06875,1
test_06876,0
test_06877,1
test_06878,1
test_06879,0
test_06880,1
test_06881,1
test_06882,0
test_06883,0
test_06884,0
test_06885,0
test_06886,1
test_06887,0
test_06888,0
test_06889,1
test_06890,1
test_06891,0
test_06892,1
test_06893,1
test_06894,1
test_06895,1
test_06896,1
test_06897,1
test_06898,0
test_06899,0
test_06900,1
